City_Tier,CC_Contacted_LY,Service_Score,Account_user_count,account_segment,CC_Agent_Score,rev_per_month,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Loyalty_Score,Tenure_Group,Payment_CC,Payment_DC,Payment_Wallet,Payment_UPI,Gender_Male,Marital_Status_Married,Marital_Status_Single,Login_device_Computer,Login_device_Mobile,Complain_ly_1.0,Churn
0,2.486096856827345,3,0.2954010454819943,1,0,0.0857390949893987,1.5422952025723413,-0.4044517965954694,-0.45004845984802494,-1.1467195435883526,-1.6843859313932776,1,0,0,0,0,1,1,0,0,0,0,0
2,1.4308257361176215,3,-2.6838925402211604,2,0,-1.921292242872475,-1.1218050281920786,0.07020015202164279,-0.7343161669098478,-1.0157755692690191,-1.713757348486402,0,0,1,0,0,1,1,0,1,0,0,0
2,0.9618163491355223,3,1.288498907383046,3,2,-0.24734026506113888,-1.3882150512685207,-0.8791037452125816,-0.7343161669098478,-0.6843422624941358,-1.4860297841826027,4,0,1,0,0,0,1,0,0,1,1,1
2,0.7273116556444726,2,-0.6976968164190572,4,3,-0.24734026506113888,1.8087052256487834,-0.4044517965954694,0.9712900754610891,1.7549114988778478,0.3896292005069474,3,0,1,0,0,0,0,1,0,1,0,0
0,-0.4452118118107757,4,0.2954010454819943,4,3,0.8264746454438883,0.7430651333430154,0.07020015202164279,-1.0185838739716706,1.6951024908807006,1.4026175452018936,3,1,0,0,0,0,0,1,0,1,0,0
0,1.196321042626572,3,-0.6976968164190572,3,0,-0.24734026506113888,-0.5889849820391947,0.07020015202164279,-0.45004845984802494,-0.5039217333864657,-0.747460103639542,1,0,1,0,0,0,1,0,1,0,1,0
0,-0.914221198792875,4,1.288498907383046,2,0,0.0857390949893987,0.47665511026657337,-0.4044517965954694,-1.0185838739716706,-0.6608955417510683,0.5221073722453177,3,0,1,0,0,1,1,0,0,1,0,0
0,1.5480780828631464,3,2.2815967692840973,2,2,-0.24734026506113888,-0.3225749589627526,-0.4044517965954694,0.11848695427562071,-0.35668427516093254,-1.0125297480558526,1,1,0,0,0,1,0,1,1,0,0,0
0,-0.21070711831972602,3,-0.6976968164190572,2,0,-1.1805566924179858,0.7430651333430154,-0.4044517965954694,-1.3028515810334933,-1.055118371871793,-1.0291418777256915,4,0,0,0,1,0,0,1,0,1,0,1
2,-0.21070711831972602,3,0.2954010454819943,0,2,0.0857390949893987,-0.5889849820391947,0.07020015202164279,0.6870223683992663,0.14642671569878235,0.2140602933992479,2,0,0,1,0,1,1,0,0,1,0,0
0,-0.5624641585563005,3,0.2954010454819943,2,2,0.0857390949893987,1.2758851794958994,-0.4044517965954694,0.11848695427562071,-0.48981396073597594,-0.18300248617945097,0,0,1,0,0,1,0,1,0,1,0,0
2,-1.0314735455383999,3,0.2954010454819943,3,4,1.018955522346246,-0.5889849820391947,0.07020015202164279,-0.1657807527862021,-0.03399381340888822,0.6663055181252318,0,0,0,0,1,1,0,1,1,0,0,0
0,-0.5624641585563005,3,0.2954010454819943,2,2,0.0857390949893987,1.2758851794958994,-0.4044517965954694,0.11848695427562071,-0.48981396073597594,-0.18300248617945097,0,0,1,0,0,1,0,1,0,0,0,0
2,0.49280696215342296,4,0.2954010454819943,4,4,-1.1805566924179858,-0.8553950051156366,1.4941559978729795,1.8240931966465577,1.557402681770993,0.7763837535901766,1,0,0,1,0,1,0,1,0,1,0,0
2,0.9618163491355223,3,-0.6976968164190572,2,3,-1.1805566924179858,1.5422952025723413,-0.8791037452125816,-0.7343161669098478,-0.9662990144806821,-1.7322233434115306,0,0,0,1,0,0,0,1,0,1,1,1
0,-0.4452118118107757,2,-0.6976968164190572,3,0,0.36735368127907075,0.7430651333430154,-0.8791037452125816,-0.45004845984802494,-0.21660005377226815,-0.14124502778602513,1,0,1,0,0,0,1,0,0,1,0,0
0,-1.1487258922839247,4,0.2954010454819943,0,3,-0.6549964554650904,-0.8553950051156366,1.0195040492558671,0.9712900754610891,0.385066644617628,1.238032007376331,1,0,0,0,0,1,1,0,0,1,0,0
0,-0.914221198792875,2,0.2954010454819943,2,4,-1.1805566924179858,-0.05616493588631064,-0.4044517965954694,-0.45004845984802494,-0.7050071689117542,-0.5471241644480147,4,1,0,0,0,1,1,0,0,1,0,0
0,-0.5624641585563005,2,-0.6976968164190572,0,3,-0.24734026506113888,-0.5889849820391947,-0.8791037452125816,0.6870223683992663,0.4893846818219528,0.22241997172767083,1,0,1,0,0,1,1,0,0,1,0,0
0,0.02379757517132363,2,-0.6976968164190572,2,1,-1.921292242872475,1.2758851794958994,-0.8791037452125816,0.6870223683992663,-1.10240921540442,-1.2123883184911401,1,0,1,0,0,0,0,1,1,0,0,0
2,-1.3832305857749743,3,1.288498907383046,2,4,-1.921292242872475,1.2758851794958994,-0.4044517965954694,-1.3028515810334933,-1.1282403484264436,-0.6495014137617335,4,0,0,0,0,0,0,1,1,0,0,1
0,-1.3832305857749743,2,-0.6976968164190572,3,2,-1.1805566924179858,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.7320305080732558,-0.5037980615580422,4,0,0,0,0,1,0,0,1,0,0,0
2,2.2515921633362956,3,1.288498907383046,3,4,1.3520348823967834,0.47665511026657337,-0.8791037452125816,-0.7343161669098478,-0.5035243313399729,-1.6662336818196144,4,1,0,0,0,1,0,1,1,0,0,1
0,-0.4452118118107757,3,0.2954010454819943,2,1,-0.6549964554650904,-1.1218050281920786,0.07020015202164279,-1.0185838739716706,-0.6750033144015581,-0.38380289698651054,4,1,0,0,0,1,0,0,1,0,0,0
0,-0.6797165053018254,2,-0.6976968164190572,1,2,0.0857390949893987,-0.3225749589627526,-0.8791037452125816,0.40275466133744353,2.343463929733486,0.7914561177364723,2,0,1,0,0,1,1,0,1,0,1,0
0,-0.6797165053018254,2,-0.6976968164190572,1,2,0.8264746454438883,-0.8553950051156366,3.86741574095854,2.9611640248938493,2.291801663689439,3.5701012446930256,1,0,1,0,0,1,0,1,0,1,0,0
2,-1.1487258922839247,3,-0.6976968164190572,3,2,-1.1805566924179858,-1.3882150512685207,-0.8791037452125816,-0.1657807527862021,-0.7004370453770887,-0.6587572448743821,4,0,1,0,0,1,0,1,0,1,1,0
0,-1.1487258922839247,3,-0.6976968164190572,2,3,-1.921292242872475,1.8087052256487834,-0.4044517965954694,-0.1657807527862021,-1.0531313616393296,-0.6950743013453672,4,0,1,0,0,1,1,0,0,1,0,0
2,0.49280696215342296,3,2.2815967692840973,3,0,0.8264746454438883,-0.3225749589627526,0.07020015202164279,-0.45004845984802494,-0.012534102898284015,-0.24440744646620569,4,1,0,0,0,1,1,0,0,1,1,1
2,-0.5624641585563005,3,-0.6976968164190572,3,4,0.8264746454438883,-0.5889849820391947,-0.4044517965954694,-0.7343161669098478,-0.6406280373799427,-0.11654893257779468,4,0,0,1,0,0,1,0,0,1,0,0
0,2.486096856827345,4,2.2815967692840973,3,3,0.0857390949893987,0.21024508719013135,-0.4044517965954694,0.9712900754610891,0.24756553653116586,-1.5648263986549826,4,0,1,0,0,1,1,0,0,1,0,0
2,-0.4452118118107757,4,0.2954010454819943,2,2,-0.24734026506113888,-1.1218050281920786,1.4941559978729795,0.9712900754610891,-0.5659164526393211,0.7154966371946216,2,1,0,0,0,0,1,0,1,0,1,1
0,-0.5624641585563005,4,-1.6907946783201089,2,4,1.1930756552244597,-0.5889849820391947,-0.4044517965954694,-0.7343161669098478,-0.41311536576289115,0.011570610810675331,4,1,0,0,0,1,0,1,0,1,0,0
2,-0.5624641585563005,4,0.2954010454819943,3,2,0.36735368127907075,-0.8553950051156366,-0.4044517965954694,2.676896317832026,0.20742792983540642,0.559763929522721,1,0,1,0,0,0,1,0,1,0,0,0
0,0.8445640023899975,3,0.2954010454819943,3,3,1.3520348823967834,0.21024508719013135,0.07020015202164279,1.5398254895847348,0.011707421937768582,0.16668144822045217,1,0,1,0,0,1,0,1,0,1,0,0
2,0.37555461540789814,3,-0.6976968164190572,4,1,0.8264746454438883,-0.05616493588631064,-0.8791037452125816,-0.7343161669098478,0.8410854929679624,0.24052948560388432,3,0,0,1,0,1,0,0,0,1,0,0
0,-0.5624641585563005,2,0.2954010454819943,3,4,1.018955522346246,0.7430651333430154,-0.4044517965954694,0.6870223683992663,-0.23686755814339375,0.0059216776065467,4,1,0,0,0,0,0,1,0,1,0,0
0,-0.6797165053018254,2,0.2954010454819943,4,0,-0.6549964554650904,2.6079352948781094,0.07020015202164279,-0.7343161669098478,1.5099131372151184,0.9811795412366122,1,1,0,0,0,1,1,0,1,0,0,0
2,0.02379757517132363,3,0.2954010454819943,4,1,0.0857390949893987,-0.5889849820391947,0.07020015202164279,-0.7343161669098478,2.4136053909394413,1.088042628480227,1,0,1,0,0,0,0,0,0,1,0,0
1,0.8445640023899975,2,-0.6976968164190572,0,3,-0.6549964554650904,-0.3225749589627526,0.544852100638755,-1.0185838739716706,-0.29369605079184524,-0.06104007480726137,3,1,0,0,0,1,0,0,0,1,0,0
0,-0.914221198792875,3,0.2954010454819943,3,2,-1.1805566924179858,-1.1218050281920786,1.4941559978729795,0.9712900754610891,-0.365824522230264,0.6206657581319976,0,0,1,0,0,0,1,0,0,1,0,0
1,-0.7969688520473502,3,-2.6838925402211604,3,4,1.1930756552244597,0.47665511026657337,-0.8791037452125816,-0.45004845984802494,-0.22474679572536774,0.29397683232240857,1,1,0,0,0,1,0,0,1,0,0,0
0,-0.0934547715742012,3,0.2954010454819943,2,0,-1.1805566924179858,1.0094751564194573,-0.4044517965954694,0.9712900754610891,-0.6056566572885878,-0.5298963345000325,1,0,1,0,0,0,0,1,1,0,0,0
0,-0.0934547715742012,3,1.288498907383046,2,4,-0.6549964554650904,-0.5889849820391947,0.07020015202164279,-1.0185838739716706,-0.8121070204415279,-0.6113305676766853,4,0,1,0,0,0,0,1,0,1,0,1
0,-1.1487258922839247,2,-0.6976968164190572,2,2,0.6112993319422937,0.21024508719013135,-0.8791037452125816,-1.0185838739716706,-0.7195123436087368,-0.20477707290557473,4,1,0,0,0,1,0,1,0,1,0,1
2,-0.4452118118107757,4,2.2815967692840973,2,4,0.36735368127907075,2.0751152487252256,0.07020015202164279,-1.0185838739716706,-0.6116176879859779,-0.09840111301991832,4,0,0,0,0,0,0,1,1,0,0,1
0,-0.4452118118107757,3,1.288498907383046,3,0,0.0857390949893987,1.0094751564194573,0.544852100638755,1.5398254895847348,0.17225784872080527,0.7627847317881904,1,0,0,0,1,0,1,0,0,1,0,0
0,0.2583022686623733,4,1.288498907383046,3,2,0.8264746454438883,-0.05616493588631064,-0.4044517965954694,-0.45004845984802494,-0.21123512614461695,0.06488021277241272,1,0,1,0,0,1,0,1,0,1,0,0
0,-1.0314735455383999,2,-2.6838925402211604,3,3,0.0857390949893987,-0.5889849820391947,-0.4044517965954694,-0.7343161669098478,-0.36065829562585955,0.10131056755331665,0,0,0,0,1,0,1,0,1,0,1,0
2,-0.21070711831972602,3,1.288498907383046,4,4,0.0857390949893987,-0.8553950051156366,0.07020015202164279,2.9611640248938493,2.3154470854557525,1.336767812633922,3,0,0,1,0,1,0,0,0,1,0,0
2,-0.21070711831972602,2,-0.6976968164190572,3,1,-1.1805566924179858,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.4643802297604453,-0.7934707961289426,2,0,0,0,0,0,0,1,1,0,1,0
2,0.49280696215342296,2,-0.6976968164190572,3,2,-1.921292242872475,-1.1218050281920786,0.544852100638755,-0.1657807527862021,-0.14427288131060267,-0.7183231992227107,4,0,0,0,0,0,0,1,0,1,0,0
0,-0.5624641585563005,3,-0.6976968164190572,1,3,0.0857390949893987,-1.3882150512685207,-0.8791037452125816,-0.45004845984802494,-1.1902350676792997,-0.5938316758852951,2,0,1,0,0,1,0,1,0,1,0,0
0,1.5480780828631464,2,-0.6976968164190572,1,3,0.0857390949893987,1.5422952025723413,-0.8791037452125816,-1.3028515810334933,1.9985189533778518,-0.32274592962557225,1,1,0,0,0,0,0,1,1,0,0,0
0,1.7825827763541962,3,-0.6976968164190572,0,1,0.6112993319422937,1.0094751564194573,1.0195040492558671,-1.0185838739716706,0.5005119391237475,-0.02645566939488714,1,0,0,0,0,1,0,0,0,1,0,0
0,1.5480780828631464,2,-0.6976968164190572,0,2,0.6112993319422937,-0.8553950051156366,-0.8791037452125816,-0.7343161669098478,0.6405961605124124,-0.6464799411771942,1,1,0,0,0,0,1,0,1,0,0,0
0,0.14104992191684845,3,1.288498907383046,2,2,1.018955522346246,-0.3225749589627526,-0.4044517965954694,-0.1657807527862021,-0.42543482920416387,0.00396687849701894,1,0,1,0,0,1,0,1,1,0,0,0
0,-1.0314735455383999,3,-1.6907946783201089,0,0,0.0857390949893987,1.0094751564194573,0.07020015202164279,0.9712900754610891,-0.29369605079184524,0.521945967212743,1,1,0,0,0,1,1,0,0,1,0,0
0,-0.21070711831972602,4,0.2954010454819943,2,3,0.0857390949893987,2.6079352948781094,0.07020015202164279,-1.0185838739716706,-0.5426684329195004,-0.2655405431213769,4,0,1,0,0,1,0,1,0,1,1,1
2,0.49280696215342296,3,0.2954010454819943,3,2,0.0857390949893987,-0.5889849820391947,1.0195040492558671,0.11848695427562071,0.29286936983132983,0.20899950433474812,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.4452118118107757,3,0.2954010454819943,2,2,-0.6549964554650904,0.21024508719013135,-0.4044517965954694,-0.45004845984802494,-0.5200165162694181,-0.5612226446119635,4,0,1,0,0,0,0,0,0,1,1,1
0,1.5480780828631464,2,-0.6976968164190572,1,3,-0.24734026506113888,1.5422952025723413,-0.4044517965954694,-1.3028515810334933,1.9985189533778518,-0.17591981585946645,1,1,0,0,0,0,0,1,1,0,0,0
0,1.0790686958810471,3,-1.6907946783201089,3,4,0.0857390949893987,0.7430651333430154,-0.8791037452125816,0.6870223683992663,-0.4653737348766766,-1.3587270558371272,4,1,0,0,0,1,1,0,0,1,0,0
0,0.14104992191684845,4,1.288498907383046,1,0,1.1930756552244597,1.8087052256487834,0.07020015202164279,-0.7343161669098478,2.8632658065458925,1.4024541118978644,1,0,0,0,1,1,0,1,0,1,0,0
0,0.6100593088989478,3,0.2954010454819943,3,3,0.6112993319422937,-0.8553950051156366,-0.4044517965954694,-0.7343161669098478,-0.16016896317030951,-0.40944037713750714,2,0,1,0,0,1,0,1,0,1,1,0
0,-0.0934547715742012,2,0.2954010454819943,2,3,-0.6549964554650904,-0.05616493588631064,-0.8791037452125816,-0.7343161669098478,-1.0680339383828046,-1.1906701585942998,4,0,1,0,0,1,1,0,0,1,1,0
2,-1.1487258922839247,3,-0.6976968164190572,3,3,-0.24734026506113888,-0.5889849820391947,-0.4044517965954694,1.5398254895847348,-0.46219451850473536,0.2035794958572618,1,0,0,1,0,0,1,0,0,1,0,0
2,-0.32795946506525087,3,1.288498907383046,1,3,0.0857390949893987,0.21024508719013135,-0.4044517965954694,1.8240931966465577,2.150127834114804,0.6824987007151863,2,0,0,1,0,0,0,1,0,1,1,1
2,-1.2659782390294496,3,0.2954010454819943,3,2,0.0857390949893987,0.47665511026657337,0.544852100638755,0.9712900754610891,-0.04114705024575591,0.6815605593005213,4,0,1,0,0,1,0,0,0,1,0,0
2,1.899835123099721,2,-0.6976968164190572,3,2,-0.6549964554650904,-0.8553950051156366,-0.8791037452125816,-1.0185838739716706,-0.5492255666866297,-1.8083877630838496,2,1,0,0,0,0,0,0,1,0,0,0
0,-0.4452118118107757,3,0.2954010454819943,0,1,-0.6549964554650904,-0.3225749589627526,0.544852100638755,1.8240931966465577,0.325853739690221,0.2981218842806482,0,1,0,0,0,0,0,1,0,1,1,0
0,-1.1487258922839247,2,-0.6976968164190572,2,4,0.8264746454438883,1.0094751564194573,-0.4044517965954694,0.6870223683992663,-1.0523365575463446,-0.03519836379174247,4,0,1,0,0,0,0,0,0,1,0,1
2,0.2583022686623733,2,-0.6976968164190572,0,0,0.8264746454438883,-1.3882150512685207,-0.8791037452125816,-0.45004845984802494,0.495345712519343,-0.22187218817045373,2,0,0,1,0,1,1,0,0,1,0,1
0,-0.6797165053018254,3,1.288498907383046,3,4,0.0857390949893987,-0.05616493588631064,-0.4044517965954694,1.5398254895847348,0.14980463309396974,0.1507744486316727,2,0,1,0,0,1,1,0,0,1,0,0
2,-0.21070711831972602,3,0.2954010454819943,0,2,-0.6549964554650904,-0.8553950051156366,1.0195040492558671,0.9712900754610891,0.7427284864610273,0.794281678333138,1,0,0,1,0,1,0,1,0,1,0,0
0,1.6653304296086713,3,1.288498907383046,3,0,0.36735368127907075,-0.3225749589627526,0.07020015202164279,-0.45004845984802494,-0.3620492027885837,-0.8948483680333861,2,0,0,0,1,1,0,1,0,1,0,0
0,-1.3832305857749743,2,-0.6976968164190572,1,2,-1.1805566924179858,-0.5889849820391947,-0.8791037452125816,0.40275466133744353,2.2242433157856865,0.7811448256131155,2,0,1,0,0,1,1,0,1,0,1,0
0,-0.4452118118107757,3,1.288498907383046,4,0,0.36735368127907075,2.6079352948781094,-0.4044517965954694,-0.45004845984802494,1.947055388357051,1.0711373640796482,1,1,0,0,0,1,1,0,1,0,0,0
2,-0.7969688520473502,2,0.2954010454819943,3,2,-1.1805566924179858,-1.3882150512685207,-0.8791037452125816,-0.45004845984802494,-0.4488815499472313,-0.7482262783101798,4,0,0,1,0,1,0,1,0,1,1,1
0,-1.3832305857749743,2,-2.6838925402211604,4,0,-0.6549964554650904,1.5422952025723413,-0.8791037452125816,-1.0185838739716706,1.7648465500401644,0.9644408056019951,1,1,0,0,0,1,0,1,1,0,0,0
2,-1.1487258922839247,2,-0.6976968164190572,3,1,-0.6549964554650904,-0.5889849820391947,1.0195040492558671,0.6870223683992663,-0.7852823823032731,0.8692676939913363,1,0,0,1,0,0,0,0,0,1,0,0
0,1.0790686958810471,3,-1.6907946783201089,2,2,-1.1805566924179858,0.47665511026657337,0.07020015202164279,-1.0185838739716706,-0.5798255242665648,-1.0956733564686156,2,0,0,0,0,0,1,0,0,1,0,0
0,-0.914221198792875,2,-0.6976968164190572,1,2,-1.1805566924179858,-0.5889849820391947,-0.8791037452125816,1.255557782522912,2.1916563479732867,0.5546168873860949,1,1,0,0,0,0,0,0,0,1,0,0
2,1.313573389372097,2,0.2954010454819943,3,2,-1.1805566924179858,1.2758851794958994,0.544852100638755,0.9712900754610891,-0.886818605182149,-1.2793238914257306,4,1,0,0,0,0,1,0,0,1,0,0
0,-0.21070711831972602,2,-0.6976968164190572,2,4,-1.921292242872475,-0.8553950051156366,1.0195040492558671,-0.45004845984802494,-1.0374339808028696,-0.2810886210787372,2,0,1,0,0,0,1,0,0,1,1,0
2,0.37555461540789814,3,-0.6976968164190572,0,3,-0.24734026506113888,-0.5889849820391947,-0.4044517965954694,0.6870223683992663,0.28432522583173736,-0.37660275152795714,2,1,0,0,0,1,1,0,1,0,0,0
0,-0.0934547715742012,4,0.2954010454819943,3,3,1.3520348823967834,0.7430651333430154,0.544852100638755,0.9712900754610891,-0.29369605079184524,0.5327178457100018,2,0,1,0,0,1,0,1,0,1,0,0
2,-0.914221198792875,4,-1.6907946783201089,3,0,-0.6549964554650904,1.2758851794958994,0.07020015202164279,0.11848695427562071,-0.17010401433262617,0.03398095585056601,4,1,0,0,0,0,1,0,1,0,1,0
2,2.017087469845246,4,1.288498907383046,0,4,0.36735368127907075,1.0094751564194573,1.0195040492558671,-0.45004845984802494,0.9463970352885186,0.3726649908126095,3,0,0,1,0,0,1,0,1,0,0,0
0,-1.0314735455383999,3,0.2954010454819943,2,0,-0.6549964554650904,-0.5889849820391947,-0.4044517965954694,-0.1657807527862021,-0.34635182195212355,-0.20149052673478507,4,0,0,0,0,0,0,1,1,0,1,0
0,0.7273116556444726,3,1.288498907383046,2,2,1.3520348823967834,0.21024508719013135,0.07020015202164279,-1.0185838739716706,-0.6092332757070219,-0.2995476589397986,2,0,0,0,0,1,1,0,1,0,1,1
0,-0.914221198792875,2,0.2954010454819943,3,4,1.018955522346246,-0.3225749589627526,-0.8791037452125816,-0.1657807527862021,-1.058496289266981,-0.22217219927387605,0,0,0,0,0,1,0,1,0,1,0,0
0,0.6100593088989478,3,0.2954010454819943,0,2,-1.921292242872475,0.47665511026657337,-0.4044517965954694,1.255557782522912,0.16291890062822764,-0.9459018917405493,2,0,1,0,0,0,1,0,0,1,0,0
0,0.49280696215342296,3,-2.6838925402211604,2,2,0.0857390949893987,-0.05616493588631064,-0.8791037452125816,-0.1657807527862021,-0.5766463078946236,-1.1236919083313153,4,1,0,0,0,1,1,0,0,1,0,0
0,-0.21070711831972602,2,-2.6838925402211604,2,2,0.36735368127907075,-0.3225749589627526,-0.8791037452125816,-0.45004845984802494,-0.9877587249912864,-0.8396602259119056,4,0,1,0,0,0,0,1,1,0,1,1
0,-0.32795946506525087,3,-0.6976968164190572,1,3,0.0857390949893987,-0.5889849820391947,-0.8791037452125816,-1.3028515810334933,-1.194209088144226,-0.9258004776238473,4,0,1,0,0,1,0,1,0,1,0,1
0,2.1343398165907708,3,0.2954010454819943,0,2,-0.6549964554650904,-0.5889849820391947,0.544852100638755,-0.7343161669098478,0.9905086624492044,-0.6832427933074726,2,1,0,0,0,0,1,0,0,1,1,0
0,0.14104992191684845,4,0.2954010454819943,2,2,-1.1805566924179858,1.2758851794958994,0.544852100638755,-0.45004845984802494,-0.4828594249223544,-0.5162615473681449,4,1,0,0,0,1,0,0,0,1,0,0
0,-0.4452118118107757,2,0.2954010454819943,4,2,0.6112993319422937,1.0094751564194573,0.07020015202164279,2.1083609037083804,1.2444485701580186,0.811492080025655,2,0,1,0,0,0,1,0,0,1,1,0
2,1.196321042626572,3,0.2954010454819943,3,4,0.0857390949893987,-0.8553950051156366,-0.4044517965954694,0.9712900754610891,0.011310019891275712,-0.5468913483024201,1,0,0,1,0,1,0,1,0,1,0,0
2,2.486096856827345,2,1.288498907383046,0,4,0.36735368127907075,-0.3225749589627526,-0.4044517965954694,-0.45004845984802494,0.7011999726025436,-1.0729690866538235,1,0,0,0,1,1,1,0,1,0,0,0
0,1.6653304296086713,3,-0.6976968164190572,4,3,-0.24734026506113888,-0.05616493588631064,-0.8791037452125816,-0.7343161669098478,1.750540076366428,-0.46215997155184213,1,0,0,0,1,0,1,0,0,1,0,0
0,2.017087469845246,4,0.2954010454819943,3,2,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,0.9712900754610891,-0.058831441314679836,-1.275816539974093,2,0,1,0,0,1,1,0,0,1,1,0
0,0.6100593088989478,2,0.2954010454819943,0,4,0.36735368127907075,-0.3225749589627526,-0.4044517965954694,1.8240931966465577,1.046343649981424,0.2381927797525217,1,0,1,0,0,0,1,0,0,1,0,0
0,-0.914221198792875,3,0.2954010454819943,4,0,1.1930756552244597,1.0094751564194573,3.86741574095854,0.9712900754610891,2.389363866103388,3.912170629605171,3,1,0,0,0,0,0,1,0,1,0,0
0,-1.1487258922839247,4,0.2954010454819943,3,4,0.36735368127907075,-0.3225749589627526,-0.4044517965954694,-0.45004845984802494,-0.2813765873505725,0.26149559513446763,0,0,0,0,0,1,1,0,1,0,0,0
2,-0.914221198792875,2,-1.6907946783201089,0,4,-0.6549964554650904,0.21024508719013135,-0.4044517965954694,0.6870223683992663,0.15675916890759128,0.22288338007176206,1,0,0,1,0,1,0,0,0,1,0,0
0,-1.3832305857749743,2,1.288498907383046,3,2,-1.921292242872475,-1.1218050281920786,-0.4044517965954694,-0.1657807527862021,-0.7268642814688513,-0.41299671020942985,0,1,0,0,0,1,0,0,1,0,0,0
2,0.7273116556444726,2,-0.6976968164190572,3,4,-0.24734026506113888,-0.3225749589627526,-0.8791037452125816,-0.7343161669098478,-0.6485760783097961,-1.0488390321090995,1,0,1,0,0,0,1,0,0,1,0,0
0,-0.5624641585563005,3,1.288498907383046,3,2,-1.1805566924179858,2.0751152487252256,-0.4044517965954694,0.40275466133744353,-0.3833102122759412,-0.6116777076226696,4,0,1,0,0,1,0,1,1,0,1,1
