Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device,KM_segments,Churn
13.0,3.0,11.0,CC,Male,3.0,3.0,Super,4.0,Married,10.0,0.0,12.0,1.0,0.0,144.27,Computer,3,0
8.0,1.0,14.0,CC,Male,2.0,3.0,Super,1.0,Married,4.0,0.0,14.0,1.0,7.0,163.62,Computer,2,0
31.0,1.0,28.0,CC,Male,4.0,4.0,HNI,2.0,Single,8.0,0.0,14.0,2.0,3.0,165.25,Mobile,0,0
5.0,1.0,22.0,DC,Female,3.0,3.0,Super,1.0,Married,4.0,1.0,13.0,1.0,5.0,170.22,Mobile,2,0
9.0,1.0,35.0,DC,Male,3.0,2.0,Super,3.0,Married,3.0,0.0,18.0,6.0,9.0,159.07,Mobile,2,0
9.0,1.0,15.0,CC,Female,3.0,1.0,Super,4.0,Married,8.0,1.0,16.0,0.0,0.0,130.72,Mobile,3,0
30.0,3.0,8.0,CC,Male,2.0,3.0,Super Plus,4.0,Married,5.0,0.0,22.0,4.0,14.0,262.91,Mobile,1,0
17.0,3.0,13.0,DC,Male,4.0,4.0,Super,1.0,Married,4.0,0.0,23.0,6.0,8.0,184.75,Computer,1,0
6.0,1.0,18.0,COD,Female,4.0,5.0,Super,4.0,Divorced,7.0,1.0,12.0,7.0,10.0,179.28,Mobile,1,0
31.0,2.0,16.0,CC,Male,3.0,4.0,Regular Plus,3.0,Divorced,11.0,0.0,20.0,3.0,3.0,153.67,Mobile,0,0
3.0,3.0,8.0,COD,Male,3.0,3.0,Regular Plus,4.0,Divorced,2.0,0.0,18.0,1.0,3.0,124.75999999999999,Mobile,0,0
3.0,3.0,10.0,CC,Female,3.0,4.0,HNI,2.0,Divorced,6.0,0.0,17.0,5.0,2.0,210.18,Computer,1,0
26.0,1.0,16.0,DC,Male,4.0,5.0,Regular,3.0,Married,2.0,0.0,15.0,8.0,10.0,324.99,Mobile,1,0
15.0,1.0,14.0,CC,Male,3.0,4.0,Regular Plus,4.0,Married,7.0,0.0,16.0,0.0,0.0,151.41,Mobile,3,0
19.0,3.0,9.0,Wallet,Male,2.0,3.0,Super Plus,3.0,Married,4.0,0.0,12.0,4.0,9.0,274.65,Mobile,1,0
22.0,3.0,24.0,Wallet,Female,3.0,3.0,Super,1.0,Single,4.0,0.0,13.0,0.0,4.0,152.07,Mobile,2,0
8.0,3.0,13.0,Wallet,Male,4.0,4.0,Super,1.0,Married,5.0,0.0,14.0,1.0,10.0,226.25,Others,2,0
1.0,3.0,11.0,CC,Female,3.0,4.0,Super,3.0,Divorced,3.0,1.0,13.0,2.0,4.0,166.62,Mobile,0,0
1.0,1.0,9.0,COD,Male,3.0,4.0,Regular Plus,4.0,Married,3.0,0.0,12.0,2.0,3.0,147.26,Mobile,0,0
26.0,1.0,9.0,CC,Female,2.0,4.0,Super Plus,3.0,Married,8.0,1.0,22.0,1.0,2.0,232.64999999999998,Computer,2,0
3.0,1.0,19.0,CC,Female,3.0,4.0,Regular Plus,1.0,Married,5.0,0.0,14.0,1.0,9.0,163.31,Mobile,0,0
12.0,1.0,11.0,DC,Male,4.0,5.0,HNI,3.0,Single,15.0,1.0,14.0,1.0,1.0,185.81,Mobile,1,1
2.0,1.0,13.0,COD,Male,2.0,3.0,Super,3.0,Married,5.0,0.0,15.0,0.0,9.0,148.19,Computer,0,0
20.0,1.0,25.0,CC,Female,3.0,4.0,Super,3.0,Married,4.0,0.0,15.0,1.0,9.0,173.1,Mobile,2,0
0.0,3.0,25.0,Wallet,Male,2.0,4.0,Regular Plus,4.0,Divorced,2.0,1.0,18.0,0.0,0.0,124.13,Mobile,0,1
10.0,1.0,19.0,CC,Male,2.0,2.0,Super,5.0,Married,7.0,1.0,13.0,2.0,7.0,162.74,Mobile,3,0
1.0,1.0,24.0,COD,Male,3.0,5.0,Regular,1.0,Married,5.0,0.0,13.0,2.0,4.0,148.67,Mobile,0,1
24.0,3.0,27.0,Wallet,Male,3.0,3.0,Super,1.0,Single,1.0,1.0,22.0,0.0,0.0,154.41,Mobile,2,0
15.0,1.0,8.0,CC,Male,2.0,3.0,Regular Plus,2.0,Single,6.0,1.0,14.0,0.0,2.0,165.25,Computer,2,0
8.0,1.0,14.0,CC,Male,3.0,4.0,Regular Plus,1.0,Single,3.0,0.0,14.0,1.0,1.0,154.72,Mobile,2,0
5.0,1.0,9.0,DC,Male,3.0,4.0,Regular,1.0,Married,5.0,0.0,19.0,3.0,3.0,151.95,Mobile,2,0
7.0,1.0,15.0,CC,Female,2.0,4.0,HNI,4.0,Single,2.0,0.0,14.0,4.0,7.0,186.21,Mobile,1,0
5.0,1.0,19.0,UPI,Female,3.0,4.0,Regular Plus,4.0,Divorced,2.0,0.0,20.0,0.0,2.0,127.43,Mobile,3,0
7.0,3.0,26.0,CC,Male,2.0,3.0,HNI,3.0,Married,2.0,0.0,18.0,1.0,3.0,191.28,Mobile,2,0
5.0,1.0,11.0,CC,Female,4.0,2.0,Regular,3.0,Married,5.0,0.0,13.0,3.0,3.0,164.78,Mobile,2,0
5.0,1.0,16.0,CC,Female,3.0,6.0,Regular Plus,1.0,Married,4.0,1.0,13.0,1.0,1.0,143.29,Mobile,2,0
8.0,1.0,17.0,DC,Male,3.0,2.0,Super,1.0,Married,3.0,0.0,14.0,6.0,3.0,172.24,Computer,2,0
11.0,3.0,11.0,Wallet,Male,3.0,4.0,Regular Plus,1.0,Married,6.0,0.0,18.0,4.0,9.0,152.93,Computer,2,0
6.0,3.0,12.0,Wallet,Female,3.0,4.0,HNI,1.0,Married,3.0,0.0,20.0,4.0,8.0,232.22,Mobile,1,0
9.0,1.0,18.0,CC,Female,2.0,4.0,HNI,1.0,Single,1.0,0.0,11.0,5.0,8.0,188.58,Mobile,1,0
25.0,1.0,12.0,DC,Male,4.0,4.0,Regular Plus,2.0,Divorced,3.0,0.0,13.0,2.0,1.0,155.23,Mobile,0,0
18.0,1.0,13.0,CC,Female,2.0,3.0,Regular Plus,3.0,Divorced,5.0,1.0,19.0,1.0,2.0,165.25,Mobile,2,0
5.0,1.0,14.0,CC,Female,3.0,1.0,Super,3.0,Divorced,6.0,0.0,12.0,1.0,3.0,151.75,Mobile,2,0
1.0,1.0,22.0,DC,Female,4.0,5.0,Regular Plus,5.0,Married,2.0,0.0,20.0,1.0,4.0,172.74,Computer,0,0
13.0,1.0,27.0,DC,Male,3.0,3.0,Regular Plus,3.0,Married,11.0,0.0,16.0,1.0,0.0,141.44,Computer,2,0
9.0,1.0,32.0,UPI,Female,4.0,4.0,Super Plus,4.0,Married,7.0,0.0,17.0,2.0,3.0,294.13,Mobile,3,0
18.0,1.0,8.0,CC,Male,3.0,4.0,Super Plus,1.0,Married,10.0,0.0,23.0,1.0,8.0,267.92,Computer,2,0
27.0,1.0,12.0,CC,Male,3.0,4.0,Super Plus,3.0,Married,9.0,1.0,18.0,2.0,4.0,165.25,Mobile,0,0
28.0,1.0,8.0,COD,Male,3.0,4.0,Regular Plus,1.0,Married,9.0,0.0,20.0,0.0,4.0,126.62,Mobile,2,0
1.0,3.0,27.0,CC,Male,3.0,4.0,Super,5.0,Married,8.0,0.0,18.0,1.0,3.0,170.33,Mobile,0,1
0.0,1.0,27.0,CC,Male,2.0,3.0,Regular Plus,3.0,Married,2.0,0.0,20.0,1.0,0.0,123.77000000000001,Mobile,0,1
19.0,3.0,18.0,DC,Female,3.0,4.0,Super Plus,1.0,Married,5.0,0.0,14.0,1.0,2.0,301.5,Mobile,2,0
6.0,3.0,16.0,DC,Male,3.0,4.0,Super,4.0,Married,7.0,0.0,17.0,3.0,4.0,195.24,Computer,3,0
10.0,1.0,9.0,CC,Male,4.0,4.0,Regular Plus,3.0,Single,6.0,0.0,22.0,3.0,10.0,150.19,Mobile,1,0
23.0,1.0,7.0,COD,Female,3.0,5.0,Super Plus,3.0,Single,9.0,1.0,13.0,1.0,8.0,264.64,Mobile,1,0
28.0,2.0,40.0,UPI,Female,2.0,2.0,Super Plus,1.0,Single,5.0,0.0,13.0,3.0,5.0,302.28,Computer,2,0
99.0,3.0,32.0,DC,Male,3.0,3.0,Super Plus,1.0,Married,2.0,1.0,12.0,1.0,12.0,269.59,Computer,2,0
1.0,1.0,13.0,DC,Male,4.0,4.0,Regular,5.0,Married,5.0,1.0,22.0,1.0,1.0,141.01,Others,0,1
1.0,1.0,14.0,DC,Male,4.0,4.0,Regular Plus,3.0,Single,8.0,0.0,13.0,1.0,1.0,163.85,Mobile,0,1
0.0,1.0,11.0,DC,Female,2.0,3.0,Regular Plus,1.0,Single,1.0,1.0,14.0,1.0,2.0,123.78999999999999,Computer,0,0
22.0,3.0,23.0,DC,Female,4.0,4.0,Super,3.0,Married,10.0,0.0,15.0,2.0,8.0,189.39,Mobile,2,0
5.0,3.0,16.0,Wallet,Male,2.0,3.0,Super,1.0,Single,2.0,0.0,12.0,1.0,8.0,153.96,Mobile,2,0
10.0,1.0,10.0,COD,Male,3.0,4.0,Regular Plus,4.0,Divorced,3.0,0.0,13.0,2.0,8.0,161.92,Computer,3,0
26.0,1.0,13.0,COD,Male,4.0,4.0,Super,5.0,Married,5.0,1.0,13.0,3.0,10.0,180.77,Mobile,3,0
6.0,1.0,13.0,COD,Male,4.0,4.0,Regular Plus,5.0,Single,6.0,0.0,16.0,2.0,3.0,155.39,Mobile,3,0
0.0,1.0,6.0,DC,Male,2.0,4.0,Super,2.0,Divorced,7.0,0.0,22.0,2.0,2.0,147.75,Mobile,0,0
3.0,3.0,28.0,Wallet,Male,3.0,4.0,Super,3.0,Divorced,3.0,1.0,12.0,1.0,0.0,163.8,Others,0,1
17.0,1.0,14.0,DC,Male,3.0,1.0,Regular Plus,2.0,Divorced,3.0,1.0,24.0,1.0,2.0,128.18,Mobile,2,0
22.0,1.0,12.0,DC,Male,4.0,5.0,Regular,2.0,Single,8.0,0.0,15.0,2.0,1.0,310.65,Mobile,1,0
15.0,3.0,25.0,Wallet,Male,3.0,3.0,Super,1.0,Married,8.0,1.0,12.0,1.0,0.0,156.87,Mobile,2,0
19.0,1.0,8.0,CC,Male,2.0,4.0,HNI,5.0,Married,3.0,1.0,13.0,4.0,5.0,208.73000000000002,Computer,1,0
0.0,1.0,20.0,CC,Male,3.0,3.0,Regular Plus,3.0,Single,5.0,0.0,14.0,0.0,0.0,119.03999999999999,Computer,0,1
3.0,1.0,13.0,CC,Female,2.0,3.0,Regular Plus,2.0,Single,2.0,0.0,15.0,5.0,7.0,125.63999999999999,Computer,0,0
8.0,1.0,13.0,CC,Male,2.0,4.0,Regular Plus,3.0,Divorced,10.0,0.0,14.0,1.0,7.0,123.58000000000001,Mobile,2,0
20.0,1.0,8.0,CC,Female,3.0,3.0,Super,1.0,Married,6.0,0.0,13.0,0.0,4.0,150.7,Mobile,2,0
27.0,1.0,16.0,DC,Male,3.0,4.0,Super,2.0,Single,5.0,0.0,20.0,2.0,3.0,150.5,Mobile,2,0
0.0,1.0,12.0,COD,Female,2.0,3.0,Regular Plus,5.0,Single,6.0,1.0,13.0,0.0,4.0,133.57,Mobile,0,1
7.0,3.0,12.0,UPI,Male,2.0,5.0,Super,5.0,Single,6.0,0.0,18.0,2.0,12.0,152.59,Mobile,3,0
28.0,1.0,13.0,DC,Male,3.0,4.0,Super Plus,2.0,Divorced,8.0,0.0,15.0,2.0,10.0,165.25,Mobile,2,0
17.0,1.0,10.0,DC,Male,3.0,1.0,Regular,5.0,Married,2.0,0.0,14.0,1.0,13.0,291.9,Mobile,1,0
8.0,1.0,22.0,CC,Female,4.0,4.0,HNI,2.0,Divorced,3.0,0.0,12.0,1.0,6.0,204.78,Mobile,2,1
0.0,1.0,8.0,DC,Male,3.0,3.0,Regular Plus,1.0,Married,7.0,1.0,13.0,0.0,2.0,137.22,Computer,0,1
10.0,3.0,16.0,CC,Male,4.0,5.0,HNI,2.0,Single,3.0,0.0,17.0,1.0,8.0,221.19,Mobile,2,1
7.0,3.0,27.0,DC,Male,3.0,4.0,Super Plus,3.0,Single,5.0,0.0,12.0,6.0,1.0,305.44,Computer,1,0
5.0,1.0,20.0,DC,Male,3.0,4.0,Super,1.0,Married,6.0,0.0,24.0,1.0,8.0,186.15,Mobile,2,0
23.0,1.0,25.0,DC,Male,3.0,5.0,Regular,3.0,Married,3.0,1.0,18.0,2.0,10.0,320.02,Mobile,1,0
3.0,3.0,13.0,Wallet,Male,2.0,3.0,Regular Plus,4.0,Single,1.0,0.0,14.0,1.0,2.0,129.83,Mobile,0,0
0.0,1.0,23.0,DC,Female,3.0,3.0,Regular Plus,4.0,Divorced,2.0,0.0,13.0,0.0,0.0,165.25,Mobile,0,1
31.0,3.0,14.0,Wallet,Male,3.0,2.0,Super,2.0,Married,2.0,1.0,19.0,1.0,10.0,177.2,Mobile,2,0
0.0,1.0,16.0,DC,Female,2.0,4.0,Regular Plus,3.0,Married,2.0,0.0,20.0,2.0,2.0,126.25,Computer,0,1
7.0,1.0,16.0,COD,Male,3.0,4.0,Super,3.0,Married,5.0,0.0,14.0,1.0,7.0,150.63,Others,2,0
21.0,3.0,16.0,DC,Female,3.0,4.0,Super,1.0,Single,6.0,1.0,19.0,2.0,8.0,168.63,Mobile,2,0
18.0,1.0,34.0,COD,Female,2.0,4.0,Super Plus,4.0,Single,2.0,0.0,11.0,6.0,6.0,267.04,Mobile,1,0
0.0,2.0,31.0,UPI,Male,2.0,5.0,Regular Plus,3.0,Married,3.0,0.0,13.0,0.0,0.0,122.55000000000001,Mobile,0,1
11.0,3.0,27.0,DC,Male,3.0,3.0,Super,4.0,Married,2.0,0.0,12.0,5.0,7.0,199.24,Mobile,3,0
11.0,1.0,28.0,DC,Male,4.0,2.0,Regular,5.0,Married,5.0,0.0,13.0,2.0,8.0,160.64,Mobile,3,0
4.0,3.0,26.0,DC,Male,3.0,1.0,Regular Plus,1.0,Married,1.0,0.0,12.0,2.0,2.0,127.91,Computer,2,0
14.0,3.0,15.0,Wallet,Female,2.0,3.0,HNI,3.0,Married,3.0,1.0,15.0,5.0,5.0,210.47,Mobile,1,0
3.0,3.0,26.0,DC,Male,3.0,3.0,Super,3.0,Married,11.0,0.0,15.0,1.0,2.0,154.01,Mobile,0,0
0.0,1.0,12.0,DC,Female,3.0,3.0,Regular Plus,2.0,Divorced,2.0,1.0,13.0,0.0,2.0,126.59,Mobile,0,0
4.0,1.0,20.0,CC,Male,4.0,4.0,Super,5.0,Married,4.0,0.0,14.0,6.0,11.0,161.72,Computer,3,0
4.0,3.0,8.0,DC,Male,2.0,3.0,Regular Plus,3.0,Married,1.0,0.0,19.0,1.0,2.0,130.67,Mobile,2,0
7.0,3.0,8.0,UPI,Male,2.0,3.0,Super,1.0,Single,2.0,0.0,22.0,0.0,4.0,162.74,Mobile,2,0
14.0,3.0,13.0,DC,Male,2.0,3.0,Super Plus,4.0,Single,6.0,0.0,19.0,1.0,4.0,267.15,Mobile,3,0
0.0,1.0,23.0,CC,Female,2.0,4.0,Super,3.0,Married,2.0,0.0,15.0,2.0,2.0,143.77,Mobile,0,0
12.0,1.0,11.0,CC,Female,3.0,4.0,Regular Plus,3.0,Married,9.0,0.0,20.0,1.0,1.0,158.06,Mobile,2,0
12.0,3.0,17.0,DC,Female,4.0,4.0,Super,1.0,Married,3.0,0.0,12.0,1.0,10.0,178.43,Mobile,2,0
11.0,1.0,31.0,DC,Female,2.0,4.0,HNI,4.0,Married,4.0,0.0,17.0,0.0,1.0,220.61,Mobile,3,0
9.0,1.0,17.0,DC,Male,3.0,3.0,Regular Plus,4.0,Single,7.0,0.0,12.0,0.0,3.0,123.13,Mobile,3,0
16.0,3.0,21.0,DC,Male,2.0,4.0,Super,1.0,Married,4.0,0.0,18.0,1.0,2.0,168.04,Computer,2,0
9.0,2.0,19.0,UPI,Male,2.0,3.0,Regular Plus,4.0,Married,5.0,0.0,13.0,1.0,4.0,121.43,Mobile,3,0
13.0,3.0,9.0,DC,Male,3.0,2.0,HNI,3.0,Single,2.0,0.0,19.0,2.0,8.0,203.8,Mobile,1,0
0.0,3.0,20.0,CC,Male,2.0,3.0,Regular Plus,1.0,Single,4.0,0.0,14.0,0.0,3.0,110.81,Mobile,0,1
8.0,1.0,17.0,CC,Male,3.0,4.0,Regular Plus,3.0,Married,3.0,1.0,18.0,3.0,1.0,163.15,Computer,2,0
11.0,3.0,15.0,CC,Male,3.0,6.0,Super,1.0,Married,7.0,0.0,17.0,2.0,4.0,221.25,Computer,2,0
5.0,1.0,15.0,DC,Female,3.0,3.0,Super,2.0,Divorced,2.0,1.0,12.0,1.0,5.0,163.22,Mobile,2,0
9.0,3.0,6.0,DC,Male,2.0,3.0,Super,1.0,Married,2.0,1.0,14.0,3.0,11.0,162.01,Mobile,2,0
8.0,3.0,17.0,DC,Male,3.0,4.0,Super,3.0,Married,3.0,1.0,15.0,2.0,8.0,165.25,Computer,2,0
1.0,3.0,13.0,UPI,Female,3.0,4.0,Super,3.0,Married,4.0,0.0,24.0,1.0,3.0,181.99,Mobile,0,0
20.0,3.0,9.0,COD,Female,4.0,6.0,Super Plus,4.0,Married,5.0,1.0,13.0,7.0,3.0,165.25,Mobile,1,0
5.0,3.0,12.0,DC,Female,4.0,4.0,Super,1.0,Married,3.0,0.0,12.0,1.0,3.0,179.76,Mobile,2,0
7.0,1.0,28.0,UPI,Male,2.0,4.0,Super,1.0,Married,2.0,1.0,15.0,3.0,11.0,157.47,Computer,2,0
17.0,1.0,12.0,DC,Female,3.0,4.0,Super,1.0,Married,9.0,0.0,14.0,2.0,3.0,184.62,Computer,2,0
5.0,1.0,21.0,DC,Female,4.0,4.0,Super Plus,4.0,Single,9.0,0.0,14.0,2.0,1.0,289.22,Mobile,3,0
0.0,3.0,17.0,UPI,Female,2.0,3.0,Super,3.0,Married,3.0,1.0,24.0,0.0,4.0,149.07,Mobile,0,0
18.0,1.0,40.0,COD,Female,2.0,4.0,Super Plus,4.0,Single,6.0,0.0,12.0,3.0,6.0,273.04,Mobile,3,0
20.0,1.0,29.0,CC,Female,3.0,3.0,HNI,1.0,Married,2.0,0.0,12.0,7.0,6.0,203.12,Mobile,1,1
1.0,1.0,32.0,DC,Male,3.0,4.0,Regular Plus,2.0,Single,3.0,1.0,25.0,2.0,2.0,152.95,Mobile,0,1
1.0,3.0,16.0,CC,Male,3.0,4.0,Regular Plus,1.0,Single,3.0,0.0,25.0,3.0,3.0,151.1,Computer,0,0
14.0,3.0,18.0,CC,Male,2.0,5.0,Super,4.0,Single,4.0,0.0,15.0,3.0,9.0,165.51,Computer,3,0
31.0,1.0,31.0,DC,Male,3.0,3.0,HNI,2.0,Married,5.0,1.0,17.0,2.0,5.0,219.39,Mobile,2,0
15.0,1.0,13.0,CC,Male,4.0,5.0,Super,4.0,Single,8.0,1.0,16.0,2.0,3.0,185.32,Mobile,3,0
1.0,1.0,24.0,DC,Male,3.0,4.0,Regular Plus,5.0,Married,3.0,1.0,16.0,6.0,9.0,152.35,Mobile,0,0
14.0,3.0,11.0,CC,Male,3.0,6.0,Super,1.0,Married,5.0,1.0,23.0,2.0,3.0,202.57,Mobile,2,0
1.0,1.0,22.0,CC,Male,4.0,2.0,Regular Plus,3.0,Married,6.0,0.0,17.0,1.0,5.0,173.01,Mobile,0,0
7.0,1.0,15.0,CC,Male,2.0,4.0,Super,1.0,Married,5.0,0.0,14.0,0.0,13.0,146.86,Mobile,2,0
13.0,1.0,16.0,CC,Male,3.0,4.0,Super,5.0,Married,3.0,0.0,26.0,5.0,10.0,176.51,Mobile,3,0
22.0,1.0,11.0,CC,Male,3.0,5.0,Super Plus,1.0,Married,4.0,0.0,26.0,1.0,3.0,277.02,Computer,2,0
4.0,1.0,13.0,COD,Female,4.0,5.0,Regular Plus,5.0,Single,5.0,0.0,18.0,1.0,8.0,177.68,Computer,3,0
1.0,2.0,13.0,COD,Male,3.0,5.0,Regular Plus,2.0,Single,7.0,0.0,14.0,2.0,1.0,152.64,Mobile,0,1
4.0,1.0,9.0,CC,Male,3.0,5.0,Regular Plus,1.0,Single,2.0,0.0,14.0,1.0,3.0,152.2,Mobile,2,0
8.0,1.0,16.0,CC,Male,3.0,4.0,Super,3.0,Married,6.0,0.0,14.0,6.0,8.0,179.29,Mobile,1,0
9.0,1.0,14.0,CC,Male,3.0,3.0,Regular Plus,3.0,Single,6.0,0.0,21.0,2.0,9.0,128.19,Mobile,2,0
9.0,3.0,14.0,Wallet,Male,3.0,5.0,Super,5.0,Single,6.0,0.0,17.0,2.0,9.0,171.12,Mobile,3,0
13.0,1.0,12.0,DC,Male,3.0,4.0,Regular,3.0,Married,6.0,1.0,16.0,1.0,7.0,322.97,Computer,1,0
8.0,3.0,15.0,COD,Male,4.0,2.0,Super,3.0,Married,3.0,0.0,22.0,1.0,3.0,192.99,Mobile,2,0
0.0,1.0,8.0,DC,Male,3.0,1.0,Super,3.0,Married,2.0,0.0,17.0,0.0,3.0,152.06,Computer,0,0
7.0,1.0,12.0,CC,Male,3.0,4.0,Super,5.0,Single,2.0,0.0,20.0,0.0,9.0,159.43,Computer,3,0
4.0,1.0,18.0,COD,Female,3.0,5.0,Super,2.0,Divorced,2.0,0.0,15.0,6.0,8.0,175.27,Mobile,2,0
1.0,1.0,19.0,DC,Female,4.0,5.0,Regular Plus,5.0,Single,10.0,1.0,21.0,2.0,1.0,152.04,Mobile,0,1
4.0,1.0,18.0,CC,Female,2.0,3.0,Super,1.0,Married,124.0,1.0,11.0,6.0,5.0,158.55,Mobile,1,0
9.0,1.0,7.0,DC,Female,3.0,5.0,Regular Plus,3.0,Married,3.0,1.0,14.0,1.0,1.0,154.33,Mobile,2,0
0.0,1.0,32.0,UPI,Male,3.0,4.0,Regular Plus,5.0,Married,3.0,0.0,11.0,0.0,7.0,146.66,Mobile,0,0
2.0,1.0,16.0,UPI,Female,2.0,5.0,Super,5.0,Married,8.0,0.0,14.0,0.0,7.0,204.15,Mobile,0,0
1.0,1.0,25.0,DC,Female,3.0,2.0,Regular Plus,5.0,Single,6.0,0.0,18.0,4.0,15.0,156.43,Mobile,0,1
25.0,1.0,31.0,CC,Female,2.0,4.0,Super Plus,1.0,Married,4.0,0.0,22.0,0.0,0.0,238.26,Computer,2,0
8.0,1.0,12.0,DC,Female,3.0,3.0,Super,5.0,Married,5.0,0.0,13.0,0.0,0.0,156.93,Computer,3,0
6.0,3.0,14.0,DC,Female,2.0,4.0,Regular Plus,1.0,Single,1.0,0.0,19.0,0.0,2.0,123.41999999999999,Computer,2,0
5.0,3.0,14.0,Wallet,Female,2.0,3.0,HNI,1.0,Single,2.0,0.0,14.0,2.0,7.0,189.98,Computer,2,0
14.0,1.0,9.0,CC,Male,4.0,4.0,Regular Plus,3.0,Married,4.0,0.0,15.0,2.0,3.0,148.45,Mobile,2,0
31.0,1.0,13.0,CC,Male,4.0,6.0,HNI,1.0,Married,5.0,0.0,21.0,2.0,1.0,239.82999999999998,Mobile,1,0
0.0,1.0,16.0,DC,Female,2.0,4.0,Super,5.0,Single,2.0,0.0,13.0,1.0,0.0,114.16,Mobile,0,1
15.0,3.0,32.0,Wallet,Female,3.0,4.0,Super Plus,4.0,Divorced,5.0,0.0,14.0,2.0,8.0,235.25,Others,3,0
1.0,3.0,33.0,Wallet,Male,4.0,4.0,Super,1.0,Married,3.0,1.0,12.0,1.0,9.0,181.17,Computer,0,1
23.0,1.0,16.0,COD,Male,3.0,4.0,HNI,2.0,Single,7.0,0.0,15.0,0.0,3.0,204.96,Mobile,2,0
1.0,1.0,23.0,CC,Female,4.0,5.0,Regular Plus,5.0,Single,6.0,1.0,17.0,2.0,3.0,152.0,Mobile,0,1
4.0,1.0,7.0,DC,Male,3.0,5.0,HNI,3.0,Single,3.0,0.0,23.0,5.0,9.0,209.74,Computer,1,0
24.0,1.0,8.0,CC,Male,2.0,5.0,Super,4.0,Married,5.0,0.0,18.0,0.0,2.0,154.82,Mobile,3,0
0.0,2.0,8.0,UPI,Female,2.0,3.0,Regular Plus,4.0,Married,5.0,0.0,14.0,0.0,2.0,121.87,Mobile,0,0
3.0,3.0,14.0,DC,Male,4.0,4.0,Super,3.0,Married,5.0,0.0,17.0,2.0,3.0,176.49,Others,0,0
11.0,3.0,11.0,DC,Male,2.0,3.0,Super,4.0,Married,3.0,0.0,17.0,4.0,8.0,144.4,Mobile,3,0
23.0,1.0,10.0,CC,Female,3.0,5.0,Super,5.0,Married,6.0,0.0,26.0,1.0,3.0,172.89,Mobile,3,0
0.0,1.0,17.0,CC,Female,3.0,4.0,Regular Plus,5.0,Single,2.0,1.0,15.0,1.0,0.0,126.0,Mobile,0,1
1.0,1.0,9.0,UPI,Male,3.0,4.0,Regular Plus,3.0,Married,8.0,1.0,20.0,1.0,3.0,164.77,Mobile,0,0
1.0,3.0,16.0,DC,Female,3.0,5.0,Regular,1.0,Single,5.0,0.0,15.0,1.0,1.0,153.85,Computer,0,1
14.0,1.0,21.0,CC,Male,3.0,5.0,HNI,4.0,Married,8.0,0.0,14.0,5.0,9.0,265.57,Computer,1,0
6.0,3.0,12.0,DC,Male,3.0,4.0,Super,4.0,Married,3.0,0.0,15.0,3.0,4.0,190.24,Computer,3,0
10.0,3.0,27.0,CC,Male,2.0,3.0,HNI,4.0,Single,130.0,1.0,14.0,0.0,9.0,181.42,Computer,3,0
5.0,1.0,13.0,DC,Male,3.0,3.0,Super,4.0,Married,5.0,0.0,18.0,1.0,9.0,167.2,Mobile,3,0
9.0,3.0,11.0,CC,Female,4.0,4.0,Super,3.0,Single,6.0,0.0,19.0,1.0,4.0,178.59,Mobile,2,0
0.0,2.0,29.0,DC,Female,2.0,3.0,Regular Plus,3.0,Married,5.0,1.0,11.0,0.0,0.0,133.41,Computer,0,1
19.0,1.0,19.0,DC,Male,4.0,4.0,HNI,5.0,Married,5.0,0.0,21.0,6.0,12.0,181.1,Others,1,0
10.0,1.0,23.0,CC,Female,3.0,5.0,HNI,1.0,Single,4.0,0.0,14.0,6.0,9.0,213.58,Mobile,1,0
0.0,1.0,13.0,CC,Male,2.0,4.0,Regular Plus,2.0,Single,1.0,0.0,13.0,0.0,1.0,122.44999999999999,Mobile,0,0
14.0,3.0,14.0,Wallet,Female,2.0,3.0,HNI,3.0,Married,3.0,1.0,14.0,0.0,5.0,208.47,Mobile,2,0
28.0,1.0,26.0,CC,Male,3.0,2.0,Regular,4.0,Single,9.0,0.0,11.0,0.0,15.0,291.22,Mobile,1,0
25.0,3.0,35.0,Wallet,Male,4.0,4.0,Super,3.0,Single,3.0,1.0,23.0,1.0,1.0,180.41,Mobile,0,0
4.0,1.0,10.0,CC,Female,4.0,4.0,Regular Plus,3.0,Married,3.0,0.0,21.0,2.0,1.0,145.83,Computer,2,0
6.0,1.0,22.0,CC,Female,3.0,4.0,Super,1.0,Married,7.0,0.0,19.0,1.0,3.0,191.67,Computer,2,0
7.0,3.0,29.0,DC,Female,3.0,4.0,Super,1.0,Married,7.0,1.0,27.0,1.0,3.0,184.68,Computer,2,0
11.0,1.0,9.0,UPI,Male,2.0,3.0,Regular Plus,3.0,Divorced,4.0,0.0,16.0,2.0,2.0,165.25,Computer,2,0
0.0,3.0,32.0,Wallet,Male,3.0,3.0,Super,1.0,Married,2.0,1.0,11.0,0.0,8.0,156.17,Computer,0,1
0.0,3.0,14.0,UPI,Female,2.0,3.0,Super,3.0,Married,1.0,1.0,22.0,0.0,4.0,149.07,Mobile,0,0
99.0,1.0,20.0,DC,Male,2.0,3.0,Regular Plus,3.0,Married,9.0,0.0,15.0,0.0,3.0,138.33,Computer,0,0
